Time,Error,PID_Output,PWM_Left,PWM_Right
25702,3.00,105.04,180,34
25723,3.00,105.04,180,34
25744,3.00,105.03,180,34
25765,3.00,105.02,180,34
25786,3.00,105.02,180,34
25807,3.00,105.02,180,34
25828,3.00,105.01,180,34
25849,3.00,105.01,180,34
25870,3.00,105.01,180,34
25891,3.00,105.01,180,34
25912,3.00,105.01,180,34
25933,3.00,105.00,180,34
25954,3.00,105.00,180,34
25975,3.00,105.00,180,34
25996,3.00,105.00,180,34
26017,1.00,32.53,172,107
26038,1.00,31.38,171,108
26059,0.00,-4.44,135,144
26080,-1.00,-41.21,98,180
26101,-3.00,-114.49,25,180
26122,-3.00,-112.95,27,180
26143,-3.00,-111.53,28,180
26164,-3.00,-110.34,29,180
26185,-3.00,-109.37,30,180
26206,-3.00,-108.58,31,180
26227,-3.00,-107.93,32,180
26248,-3.00,-107.39,32,180
26269,-3.00,-106.96,33,180
26290,-3.00,-106.60,33,180
26311,-3.00,-106.31,33,180
26332,-3.00,-106.07,33,180
26353,-3.00,-105.88,34,180
26374,-3.00,-105.72,34,180
26395,-3.00,-105.59,34,180
26416,-3.00,-105.48,34,180
26437,-3.00,-105.39,34,180
26458,-3.00,-105.32,34,180
26479,-3.00,-105.26,34,180
26500,-3.00,-105.21,34,180
26521,-3.00,-105.18,34,180
26542,-3.00,-105.14,34,180
26563,-3.00,-105.12,34,180
26584,-3.00,-105.10,34,180
26605,-3.00,-105.08,34,180
26626,-3.00,-105.06,34,180
26647,-3.00,-105.05,34,180
26668,-3.00,-105.04,34,180
26689,-3.00,-105.04,34,180
26710,-3.00,-105.03,34,180
26731,-3.00,-105.02,34,180
26752,-3.00,-105.02,34,180
26773,-4.00,-141.25,0,180
26794,-4.00,-141.83,0,180
26815,-1.00,-31.39,108,171
26836,1.00,41.84,180,98
26857,1.00,41.83,180,98
26878,1.00,40.77,180,99
26899,1.00,39.75,179,100
26920,3.00,112.37,180,27
26941,3.00,111.64,180,28
26962,3.00,110.52,180,29
26983,3.00,109.53,180,30
27004,3.00,108.71,180,31
27025,3.00,108.03,180,31
27046,3.00,107.48,180,32
27067,3.00,107.03,180,32
27088,3.00,106.66,180,33
27109,3.00,106.36,180,33
27130,3.00,106.11,180,33
27151,3.00,105.91,180,34
27172,1.00,33.27,173,106
27193,1.00,31.98,171,108
27214,1.00,32.30,172,107
27235,1.00,32.75,172,107
27256,-1.00,-39.82,100,179
27277,-1.00,-40.05,99,180
27298,-1.00,-39.30,100,179
27319,-4.00,-148.76,0,180
27340,-4.00,-148.09,0,180
27361,-3.00,-110.52,29,180
27382,-3.00,-108.73,31,180
27403,-3.00,-107.94,32,180
27424,-3.00,-107.39,32,180
27445,-3.00,-106.95,33,180
27466,-3.00,-106.59,33,180
27487,-3.00,-106.30,33,180
27508,-4.00,-142.30,0,180
27529,-4.00,-142.69,0,180
27550,-4.00,-142.31,0,180
27571,-1.00,-33.20,106,173
27592,-1.00,-31.13,108,171
27613,-1.00,-31.48,108,171
27634,0.00,4.67,144,135
27655,1.00,40.88,180,99
27676,1.00,40.16,180,99
27697,1.00,39.27,179,100
27718,1.00,38.50,178,101
27739,1.00,37.87,177,102
27760,1.00,37.35,177,102
27781,1.00,36.92,176,103
27802,1.00,36.57,176,103
27823,1.00,36.28,176,103
27844,1.00,36.05,176,103
27865,1.00,35.86,175,104
27886,1.00,35.70,175,104
27907,1.00,35.57,175,104
27928,1.00,35.47,175,104
27949,1.00,35.38,175,104
27970,1.00,35.31,175,104
27991,1.00,35.26,175,104
28012,1.00,35.21,175,104
28033,-1.00,-37.81,102,177
28054,-1.00,-38.40,101,178
28075,-1.00,-37.95,102,177
28096,-1.00,-37.43,102,177
28117,-1.00,-36.99,103,176
28138,-1.00,-36.63,103,176
28159,-1.00,-36.34,103,176
28180,-1.00,-36.09,103,176
28201,-1.00,-35.89,104,175
28222,-4.00,-145.95,0,180
28243,-4.00,-145.79,0,180
28264,-4.00,-144.87,0,180
28285,-4.00,-144.01,0,180
28306,-4.00,-143.28,0,180
28327,-1.00,-33.97,106,173
28348,-1.00,-31.76,108,171
28369,-1.00,-31.99,108,171
28390,-1.00,-32.49,107,172
28411,-1.00,-32.94,107,172
28432,0.00,3.43,143,136
28453,0.00,3.11,143,136
28474,1.00,38.83,178,101
28495,4.00,147.65,180,0
28516,4.00,148.78,180,0
28537,3.00,110.81,180,29
28558,3.00,109.50,180,30
28579,3.00,108.64,180,31
28600,3.00,107.98,180,32
28621,3.00,107.43,180,32
28642,3.00,106.99,180,33
28663,3.00,106.63,180,33
28684,3.00,106.33,180,33
28705,3.00,106.09,180,33
28726,3.00,105.89,180,34
28747,3.00,105.73,180,34
28768,3.00,105.60,180,34
28789,3.00,105.49,180,34
28810,3.00,105.40,180,34
28831,3.00,105.33,180,34
28852,3.00,105.27,180,34
28873,3.00,105.22,180,34
28894,3.00,105.18,180,34
28915,3.00,105.15,180,34
28936,3.00,105.12,180,34
28957,3.00,105.10,180,34
28978,3.00,105.08,180,34
28999,3.00,105.07,180,34
29020,3.00,105.05,180,34
29041,3.00,105.04,180,34
29062,3.00,105.04,180,34
29083,3.00,105.03,180,34
29104,3.00,105.02,180,34
29125,1.00,32.54,172,107
29146,1.00,31.39,171,108
29167,0.00,-4.43,135,144
29188,-1.00,-41.20,98,180
29209,-4.00,-150.72,0,180
29230,-3.00,-113.01,26,180
29251,-3.00,-111.39,28,180
29272,-3.00,-110.21,29,180
29293,-3.00,-109.25,30,180
29314,-3.00,-108.48,31,180
29335,-3.00,-107.85,32,180
29356,-3.00,-107.33,32,180
29377,-3.00,-106.90,33,180
29398,-3.00,-106.56,33,180
29419,-3.00,-106.27,33,180
29440,-3.00,-106.04,33,180
29461,-3.00,-105.85,34,180
29482,-3.00,-105.70,34,180
29503,-3.00,-105.57,34,180
29524,-3.00,-105.47,34,180
29545,-3.00,-105.38,34,180
29566,-3.00,-105.31,34,180
29587,-3.00,-105.26,34,180
29608,-3.00,-105.21,34,180
29629,-3.00,-105.17,34,180
29650,-3.00,-105.14,34,180
29671,-4.00,-141.35,0,180
29692,-4.00,-141.91,0,180
29713,-1.00,-32.96,107,172
29734,0.00,5.29,145,134
29755,1.00,41.71,180,98
29776,1.00,41.46,180,98
29797,1.00,40.43,180,99
29818,1.00,39.46,179,100
29839,1.00,38.65,178,101
29860,3.00,111.47,180,28
29881,3.00,110.91,180,29
29902,3.00,109.92,180,30
29923,3.00,109.04,180,30
29944,3.00,108.31,180,31
29965,3.00,107.70,180,32
29986,3.00,107.21,180,32
30007,3.00,106.81,180,33
30028,3.00,106.48,180,33
30049,3.00,106.21,180,33
30070,3.00,105.99,180,34
30091,4.00,142.55,180,0
30112,1.00,32.17,172,107
30133,1.00,31.81,171,108
30154,1.00,32.26,172,107
30175,1.00,32.74,172,107
30196,4.00,143.37,180,0
30217,4.00,143.68,180,0
30238,3.00,106.40,180,33
30259,3.00,105.86,180,34
30280,3.00,105.66,180,34
30301,3.00,105.54,180,34
30322,3.00,105.44,180,34
30343,3.00,105.36,180,34
30364,3.00,105.29,180,34
30385,3.00,105.24,180,34
30406,3.00,105.20,180,34
30427,3.00,105.16,180,34
30448,3.00,105.13,180,34
30469,3.00,105.11,180,34
30490,1.00,33.12,173,106
30511,1.00,31.36,171,108
30532,1.00,31.72,171,108
30553,0.00,-3.97,136,143
30574,0.00,-4.05,135,144
30595,-1.00,-40.18,99,180
30616,-4.00,-149.78,0,180
30637,-4.00,-148.97,0,180
30658,-4.00,-147.48,0,180
30679,-4.00,-146.14,0,180
30700,-4.00,-145.02,0,180
30721,-4.00,-144.11,0,180
30742,-4.00,-143.36,0,180
30763,-4.00,-142.75,0,180
30784,-4.00,-142.25,0,180
30805,-1.00,-33.13,106,173
30826,-1.00,-31.07,108,171
30847,0.00,5.31,145,134
30868,0.00,4.70,144,135
30889,1.00,40.64,180,99
30910,1.00,39.93,179,100
30931,1.00,39.08,179,100
30952,1.00,38.34,178,101
30973,1.00,37.74,177,102
30994,1.00,37.24,177,102
31015,1.00,36.83,176,103
31036,1.00,36.50,176,103
31057,1.00,36.22,176,103
31078,1.00,36.00,176,103
31099,1.00,35.82,175,104
31120,1.00,35.67,175,104
31141,1.00,35.55,175,104
31162,0.00,-1.29,138,141
31183,0.00,-1.36,138,141
31204,-1.00,-37.90,102,177
31225,-1.00,-37.69,102,177
31246,-1.00,-37.24,102,177
31267,-1.00,-36.84,103,176
31288,-1.00,-36.51,103,176
31309,-1.00,-36.23,103,176
31330,-1.00,-36.01,103,176
31351,-1.00,-35.83,104,175
31372,-1.00,-35.68,104,175
31393,-1.00,-35.55,104,175
31414,-1.00,-35.45,104,175
31435,-1.00,-35.37,104,175
31456,-1.00,-35.30,104,175
31477,-1.00,-35.25,104,175
31498,-1.00,-35.20,104,175
31519,-1.00,-35.17,104,175
31540,-1.00,-35.14,104,175
31561,-1.00,-35.11,104,175
31582,-1.00,-35.09,104,175
31603,-1.00,-35.07,104,175
31624,-1.00,-35.06,104,175
31645,-1.00,-35.05,104,175
31666,-1.00,-35.04,104,175
31687,-1.00,-35.03,104,175
31708,-1.00,-35.03,104,175
31729,-1.00,-35.02,104,175
31750,-1.00,-35.02,104,175
31771,0.00,1.73,141,138
31792,0.00,1.72,141,138
31813,1.00,37.69,177,102
31834,1.00,38.01,178,101
31855,1.00,37.58,177,102
31876,1.00,37.13,177,102
31897,1.00,36.74,176,103
31918,1.00,36.43,176,103
31939,1.00,36.17,176,103
31960,3.00,109.44,180,30
31981,3.00,109.24,180,30
32002,3.00,108.56,180,31
32023,3.00,107.93,180,32
32044,3.00,107.40,180,32
32065,3.00,106.96,180,33
32086,3.00,106.60,180,33
32107,3.00,106.31,180,33
32128,3.00,106.07,180,33
32149,3.00,105.88,180,34
32170,3.00,105.72,180,34
32191,3.00,105.59,180,34
32212,1.00,32.00,171,108
32233,1.00,31.93,171,108
32254,1.00,32.40,172,107
32275,1.00,32.86,172,107
32296,0.00,-2.99,137,142
32317,0.00,-3.25,136,143
32338,0.00,-2.77,137,142
32359,-1.00,-38.52,101,178
32380,-1.00,-38.69,101,178
32401,-4.00,-146.85,0,180
32422,-4.00,-148.02,0,180
32443,-4.00,-146.92,0,180
32464,-4.00,-145.71,0,180
32485,-4.00,-144.68,0,180
32506,-4.00,-143.83,0,180
32527,-1.00,-32.91,107,172
32548,-1.00,-32.37,107,172
32569,-1.00,-32.71,107,172
32590,0.00,3.63,143,136
32611,0.00,3.28,143,136
32632,0.00,2.73,142,137
32653,1.00,38.98,178,101
32674,1.00,38.56,178,101
32695,1.00,37.96,177,102
32716,1.00,37.43,177,102
32737,1.00,36.99,176,103
32758,1.00,36.63,176,103
32779,1.00,36.33,176,103
32800,1.00,36.09,176,103
32821,1.00,35.89,175,104
32842,1.00,35.73,175,104
32863,0.00,-1.15,138,141
32884,-1.00,-37.48,102,177
32905,-1.00,-37.88,102,177
32926,-1.00,-37.48,102,177
32947,-1.00,-37.04,102,177
32968,-1.00,-36.68,103,176
32989,-1.00,-36.37,103,176
33010,-4.00,-144.83,0,180
33031,-4.00,-146.36,0,180
33052,-4.00,-145.55,0,180
33073,-4.00,-144.59,0,180
33094,-4.00,-143.77,0,180
33115,-1.00,-32.86,107,172
33136,-1.00,-32.33,107,172
33157,-1.00,-32.68,107,172
33178,0.00,3.66,143,136
33199,1.00,39.54,179,100
33220,1.00,39.56,179,100
33241,1.00,38.86,178,101
33262,1.00,38.17,178,101
33283,1.00,37.60,177,102
33304,1.00,37.13,177,102
33325,1.00,36.74,176,103
33346,1.00,36.42,176,103
33367,1.00,36.16,176,103
33388,1.00,35.95,175,104
33409,1.00,35.78,175,104
33430,1.00,35.64,175,104
33451,3.00,109.00,180,30
33472,3.00,108.89,180,31
33493,3.00,108.27,180,31
33514,3.00,107.69,180,32
33535,3.00,107.20,180,32
33556,3.00,106.80,180,33
33577,3.00,106.47,180,33
33598,3.00,106.21,180,33
33619,3.00,105.99,180,34
33640,3.00,105.81,180,34
33661,3.00,105.66,180,34
33682,3.00,105.54,180,34
33703,3.00,105.44,180,34
33724,3.00,105.36,180,34
33745,3.00,105.30,180,34
33766,3.00,105.24,180,34
33787,3.00,105.20,180,34
33808,3.00,105.16,180,34
33829,3.00,105.13,180,34
33850,3.00,105.11,180,34
33871,3.00,105.09,180,34
33892,3.00,105.07,180,34
33913,3.00,105.06,180,34
33934,3.00,105.05,180,34
33955,3.00,105.04,180,34
33976,3.00,105.03,180,34
33997,3.00,105.03,180,34
34018,3.00,105.02,180,34
34039,3.00,105.02,180,34
34060,3.00,105.01,180,34
34081,3.00,105.01,180,34
34102,3.00,105.01,180,34
34123,3.00,105.01,180,34
34144,3.00,105.01,180,34
34165,3.00,105.01,180,34
34186,3.00,105.00,180,34
34207,3.00,105.00,180,34
34228,3.00,105.00,180,34
34249,1.00,32.53,172,107
34270,1.00,31.38,171,108
34291,-1.00,-40.68,99,180
34312,-1.00,-41.28,98,180
34333,-3.00,-114.36,25,180
34354,-3.00,-112.81,27,180
34375,-3.00,-111.41,28,180
34396,-3.00,-110.25,29,180
34417,-3.00,-109.30,30,180
34438,-3.00,-108.51,31,180
34459,-3.00,-107.87,32,180
34480,-3.00,-107.35,32,180
34501,-3.00,-106.92,33,180
34522,-3.00,-106.57,33,180
34543,-3.00,-106.29,33,180
34564,-3.00,-106.05,33,180
34585,-3.00,-105.86,34,180
34606,-3.00,-105.70,34,180
34627,-3.00,-105.58,34,180
34648,-3.00,-105.47,34,180
34669,-3.00,-105.39,34,180
34690,-3.00,-105.32,34,180
34711,-3.00,-105.26,34,180
34732,-3.00,-105.21,34,180
34753,-3.00,-105.17,34,180
34774,-3.00,-105.14,34,180
34795,-3.00,-105.12,34,180
34816,-3.00,-105.09,34,180
34837,-3.00,-105.08,34,180
34858,-3.00,-105.06,34,180
34879,-3.00,-105.05,34,180
34900,-3.00,-105.04,34,180
34921,-3.00,-105.03,34,180
34942,-3.00,-105.03,34,180
34963,-3.00,-105.02,34,180
34984,-4.00,-141.76,0,180
35005,-1.00,-33.03,106,173
35026,0.00,5.20,145,134
35047,1.00,42.14,180,97
35068,1.00,41.32,180,98
35089,1.00,40.24,180,99
35110,3.00,111.77,180,28
35131,3.00,112.14,180,27
35152,3.00,111.08,180,28
35173,3.00,110.01,180,29
35194,3.00,109.10,180,30
35215,3.00,108.35,180,31
35236,3.00,107.74,180,32
35257,3.00,107.24,180,32
35278,3.00,106.84,180,33
35299,3.00,106.50,180,33
35320,3.00,106.23,180,33
35341,3.00,106.00,180,33
35362,3.00,105.82,180,34
35383,1.00,33.20,173,106
35404,1.00,31.92,171,108
35425,1.00,32.25,172,107
35446,1.00,32.71,172,107
35467,-1.00,-39.85,100,179
35488,-1.00,-40.08,99,180
35509,-1.00,-39.32,100,179
35530,-4.00,-148.78,0,180
35551,-3.00,-111.87,28,180
35572,-3.00,-109.95,30,180
35593,-3.00,-108.95,31,180
35614,-3.00,-108.22,31,180
35635,-3.00,-107.63,32,180
35656,-3.00,-107.15,32,180
35677,-3.00,-106.76,33,180
35698,-3.00,-106.44,33,180
35719,-3.00,-106.18,33,180
35740,-3.00,-105.96,34,180
35761,-4.00,-142.53,0,180
35782,-4.00,-142.38,0,180
35803,-1.00,-33.28,106,173
35824,-1.00,-31.19,108,171
35845,-1.00,-31.53,108,171
35866,1.00,40.87,180,99
35887,1.00,40.91,180,99
35908,1.00,40.00,180,99
35929,1.00,39.11,179,100
35950,1.00,38.37,178,101
35971,1.00,37.76,177,102
35992,1.00,37.25,177,102
36013,1.00,36.84,176,103
36034,1.00,36.51,176,103
36055,1.00,36.23,176,103
36076,1.00,36.01,176,103
36097,1.00,35.83,175,104
36118,1.00,35.68,175,104
36139,1.00,35.55,175,104
36160,1.00,35.45,175,104
36181,1.00,35.37,175,104
36202,1.00,35.30,175,104
36223,1.00,35.25,175,104
36244,1.00,35.20,175,104
36265,1.00,35.17,175,104
36286,1.00,35.14,175,104
36307,-1.00,-37.36,102,177
36328,-1.00,-38.54,101,178
36349,-1.00,-38.13,101,178
36370,-1.00,-37.59,102,177
36391,-1.00,-37.13,102,177
36412,-1.00,-36.74,103,176
36433,-4.00,-146.65,0,180
36454,-4.00,-146.36,0,180
36475,-4.00,-145.34,0,180
36496,-4.00,-144.38,0,180
36517,-4.00,-143.59,0,180
36538,-4.00,-142.94,0,180
36559,-1.00,-33.69,106,173
36580,-1.00,-31.53,108,171
36601,-1.00,-31.80,108,171
36622,-1.00,-32.33,107,172
36643,0.00,3.43,143,136
36664,0.00,3.60,143,136
36685,0.00,3.07,143,136
36706,1.00,39.27,179,100
36727,4.00,149.02,180,0
36748,3.00,111.61,180,28
36769,3.00,110.24,180,29
36790,3.00,109.26,180,30
36811,3.00,108.48,180,31
36832,3.00,107.85,180,32
36853,3.00,107.33,180,32
36874,3.00,106.91,180,33
36895,3.00,106.56,180,33
36916,3.00,106.27,180,33
36937,3.00,106.04,180,33
36958,3.00,105.85,180,34
36979,3.00,105.70,180,34
37000,3.00,105.57,180,34
37021,3.00,105.47,180,34
37042,3.00,105.38,180,34
37063,3.00,105.31,180,34
37084,3.00,105.26,180,34
37105,3.00,105.21,180,34
37126,3.00,105.17,180,34
37147,3.00,105.14,180,34
37168,3.00,105.11,180,34
37189,3.00,105.09,180,34
37210,3.00,105.08,180,34
37231,3.00,105.06,180,34
37252,3.00,105.05,180,34
37273,3.00,105.04,180,34
37294,3.00,105.03,180,34
37315,3.00,105.03,180,34
37336,3.00,105.02,180,34
37357,1.00,31.54,171,108
37378,1.00,31.55,171,108
37399,0.00,-4.15,135,144
37420,-1.00,-40.95,99,180
37441,-4.00,-150.51,0,180
37462,-3.00,-113.35,26,180
37483,-3.00,-111.17,28,180
37504,-3.00,-109.95,30,180
37525,-3.00,-109.04,30,180
37546,-3.00,-108.30,31,180
37567,-3.00,-107.70,32,180
37588,-3.00,-107.21,32,180
37609,-3.00,-106.81,33,180
37630,-3.00,-106.48,33,180
37651,-3.00,-106.21,33,180
37672,-3.00,-105.99,34,180
37693,-3.00,-105.81,34,180
37714,-3.00,-105.66,34,180
37735,-3.00,-105.54,34,180
37756,-3.00,-105.44,34,180
37777,-3.00,-105.36,34,180
37798,-3.00,-105.30,34,180
37819,-3.00,-105.24,34,180
37840,-4.00,-141.94,0,180
37861,-4.00,-141.89,0,180
37882,-1.00,-31.37,108,171
37903,0.00,5.12,145,134
37924,1.00,41.36,180,98
37945,1.00,41.14,180,98
37966,1.00,40.16,180,99
37987,1.00,39.24,179,100
38008,1.00,38.47,178,101
38029,1.00,37.84,177,102
38050,1.00,37.32,177,102
38071,1.00,36.90,176,103
38092,3.00,109.03,180,30
38113,3.00,109.90,180,30
38134,3.00,109.24,180,30
38155,3.00,108.50,180,31
38176,3.00,107.87,180,32
38197,3.00,107.35,180,32
38218,3.00,106.92,180,33
38239,3.00,106.57,180,33
38260,3.00,106.29,180,33
38281,3.00,106.05,180,33
38302,4.00,142.60,180,0
38323,4.00,142.44,180,0
38344,4.00,142.04,180,0
38365,4.00,141.67,180,0
38386,4.00,141.37,180,0
38407,4.00,141.12,180,0
38428,3.00,103.17,180,36
38449,3.00,104.18,180,35
38470,3.00,104.43,180,35
38491,3.00,104.55,180,35
38512,3.00,104.63,180,35
38533,1.00,31.22,171,108
38554,1.00,31.29,171,108
38575,1.00,31.88,171,108
38596,0.00,-3.81,136,143
38617,0.00,-3.92,136,143
38638,0.00,-3.32,136,143
38659,0.00,-2.73,137,142
38680,-1.00,-38.48,101,178
38701,-4.00,-147.36,0,180
38722,-4.00,-148.54,0,180
38743,-4.00,-147.35,0,180
38764,-4.00,-146.07,0,180
38785,-4.00,-144.97,0,180
38806,-1.00,-33.85,106,173
38827,-1.00,-33.14,106,173
38848,0.00,3.40,143,136
38869,0.00,3.11,143,136
38890,0.00,2.59,142,137
38911,1.00,38.87,178,101
38932,1.00,38.47,178,101
38953,1.00,37.89,177,102
38974,1.00,37.37,177,102
38995,1.00,36.94,176,103
39016,1.00,36.58,176,103
39037,1.00,36.30,176,103
39058,1.00,36.06,176,103
39079,1.00,35.87,175,104
39100,1.00,35.71,175,104
39121,1.00,35.58,175,104
39142,1.00,35.47,175,104
39163,1.00,35.39,175,104
39184,1.00,35.32,175,104
39205,1.00,35.26,175,104
39226,1.00,35.21,175,104
39247,0.00,-1.57,138,141
39268,0.00,-1.59,138,141
39289,-1.00,-38.09,101,178
39310,-1.00,-37.84,102,177
39331,-1.00,-37.37,102,177
39352,-1.00,-36.94,103,176
39373,-1.00,-36.59,103,176
39394,-1.00,-36.30,103,176
39415,-1.00,-36.06,103,176
39436,-1.00,-35.87,104,175
39457,-1.00,-35.71,104,175
39478,-1.00,-35.58,104,175
39499,-1.00,-35.48,104,175
39520,-1.00,-35.39,104,175
39541,-1.00,-35.32,104,175
39562,-1.00,-35.26,104,175
39583,-1.00,-35.21,104,175
39604,-1.00,-35.17,104,175
39625,-1.00,-35.14,104,175
39646,-1.00,-35.12,104,175
39667,-1.00,-35.10,104,175
39688,-1.00,-35.08,104,175
39709,-1.00,-35.06,104,175
39730,-1.00,-35.05,104,175
39751,-1.00,-35.04,104,175
39772,-1.00,-35.03,104,175
39793,-1.00,-35.03,104,175
39814,0.00,1.72,141,138
39835,0.00,1.71,141,138
39856,0.00,1.45,141,138
39877,0.00,1.19,141,138
39898,1.00,37.71,177,102
39919,1.00,37.53,177,102
39940,1.00,37.11,177,102
39961,1.00,36.73,176,103
39982,1.00,36.42,176,103
40003,3.00,108.64,180,31
40024,3.00,109.58,180,30
40045,3.00,108.98,180,31
40066,3.00,108.29,180,31
40087,3.00,107.70,180,32
40108,3.00,107.21,180,32
40129,3.00,106.80,180,33
40150,3.00,106.48,180,33
40171,3.00,106.21,180,33
40192,3.00,105.99,180,34
40213,3.00,105.81,180,34
40234,3.00,105.66,180,34
40255,3.00,105.54,180,34
40276,1.00,31.96,171,108
40297,1.00,31.90,171,108
40318,1.00,32.37,172,107
40339,1.00,32.84,172,107
40360,0.00,-3.01,136,143
40381,0.00,-3.26,136,143
40402,-1.00,-39.02,100,179
40423,-1.00,-39.11,100,179
40444,-4.00,-147.19,0,180
40465,-4.00,-148.30,0,180
40486,-4.00,-147.15,0,180
40507,-4.00,-145.90,0,180
40528,-4.00,-144.83,0,180
40549,-4.00,-143.96,0,180
40570,-1.00,-33.01,106,173
40591,-1.00,-32.45,107,172
40612,0.00,3.46,143,136
40633,0.00,3.65,143,136
40654,0.00,3.11,143,136
40675,1.00,39.30,179,100
40696,1.00,38.83,178,101
40717,1.00,38.18,178,101
40738,1.00,37.60,177,102
40759,1.00,37.13,177,102
40780,1.00,36.74,176,103
40801,1.00,36.43,176,103
40822,1.00,36.17,176,103
40843,1.00,35.95,175,104
40864,1.00,35.78,175,104
40885,1.00,35.64,175,104
40906,1.00,35.52,175,104
40927,1.00,35.43,175,104
40948,1.00,35.35,175,104
40969,0.00,-1.46,138,141
40990,-1.00,-38.24,101,178
41011,-1.00,-38.00,101,178
41032,-1.00,-37.51,102,177
41053,-1.00,-37.06,102,177
41074,-1.00,-36.68,103,176
41095,-1.00,-36.38,103,176
41116,-4.00,-146.35,0,180
41137,-4.00,-146.12,0,180
41158,-4.00,-145.14,0,180
41179,-4.00,-144.22,0,180
41200,-4.00,-143.46,0,180
41221,-1.00,-34.12,105,174
41242,-1.00,-31.87,108,171
41263,-1.00,-32.09,107,172
41284,0.00,4.17,144,135
41305,1.00,39.97,179,100
41326,1.00,39.91,179,100
41347,1.00,39.14,179,100
41368,1.00,38.41,178,101
41389,1.00,37.79,177,102
41410,1.00,37.28,177,102
41431,1.00,36.87,176,103
41452,1.00,36.53,176,103
41473,1.00,36.25,176,103
41494,1.00,36.02,176,103
41515,1.00,35.84,175,104
41536,1.00,35.68,175,104
41557,3.00,109.04,180,30
41578,3.00,108.92,180,31
41599,3.00,108.30,180,31
41620,3.00,107.71,180,32
41641,3.00,107.22,180,32
41662,3.00,106.81,180,33
41683,3.00,106.48,180,33
41704,3.00,106.21,180,33
41725,3.00,105.99,180,34
41746,3.00,105.81,180,34
41767,3.00,105.66,180,34
41788,3.00,105.54,180,34
41809,3.00,105.44,180,34
41830,3.00,105.36,180,34
41851,3.00,105.30,180,34
41872,3.00,105.24,180,34
41893,3.00,105.20,180,34
41914,3.00,105.16,180,34
41935,3.00,105.13,180,34
41956,3.00,105.11,180,34
41977,3.00,105.09,180,34
41998,3.00,105.07,180,34
42019,3.00,105.06,180,34
42040,3.00,105.05,180,34
42061,3.00,105.04,180,34
42082,3.00,105.03,180,34
42103,3.00,105.03,180,34
42124,3.00,105.02,180,34
42145,3.00,105.02,180,34
42166,3.00,105.01,180,34
42187,3.00,105.01,180,34
42208,3.00,105.01,180,34
42229,3.00,105.01,180,34
42250,3.00,105.01,180,34
42271,3.00,105.01,180,34
42292,3.00,105.00,180,34
42313,3.00,105.00,180,34
42334,3.00,105.00,180,34
42355,3.00,105.00,180,34
42376,1.00,31.52,171,108
42397,1.00,31.54,171,108
42418,-1.00,-40.90,99,180
42439,-4.00,-149.66,0,180
42460,-3.00,-113.73,26,180
42481,-3.00,-112.21,27,180
42502,-3.00,-110.91,29,180
42523,-3.00,-109.83,30,180
42544,-3.00,-108.95,31,180
42565,-3.00,-108.23,31,180
42586,-3.00,-107.65,32,180
42607,-3.00,-107.16,32,180
42628,-3.00,-106.77,33,180
42649,-3.00,-106.45,33,180
42670,-3.00,-106.18,33,180
42691,-3.00,-105.97,34,180
42712,-3.00,-105.79,34,180
42733,-3.00,-105.65,34,180
42754,-3.00,-105.53,34,180
42775,-3.00,-105.43,34,180
42796,-3.00,-105.35,34,180
42817,-3.00,-105.29,34,180
42838,-3.00,-105.24,34,180
42859,-3.00,-105.19,34,180
42880,-3.00,-105.16,34,180
42901,-3.00,-105.13,34,180
42922,-3.00,-105.11,34,180
42943,-3.00,-105.09,34,180
42964,-3.00,-105.07,34,180
42985,-3.00,-105.06,34,180
43006,-3.00,-105.05,34,180
43027,-3.00,-105.04,34,180
43048,-3.00,-105.03,34,180
43069,-3.00,-105.03,34,180
43090,-3.00,-105.02,34,180
43111,-4.00,-141.76,0,180
43132,-1.00,-33.03,106,173
43153,0.00,5.20,145,134
43174,1.00,42.15,180,97
43195,1.00,41.32,180,98
43216,1.00,40.24,180,99
43237,1.00,39.30,179,100
43258,3.00,112.00,180,28
43279,3.00,111.34,180,28
43300,3.00,110.28,180,29
43321,3.00,109.33,180,30
43342,3.00,108.54,180,31
43363,3.00,107.90,180,32
43384,3.00,107.37,180,32
43405,3.00,106.94,180,33
43426,3.00,106.59,180,33
43447,3.00,106.30,180,33
43468,3.00,106.06,180,33
43489,3.00,105.87,180,34
43510,1.00,33.23,173,106
43531,1.00,31.95,171,108
43552,1.00,32.27,172,107
43573,1.00,32.73,172,107
43594,0.00,-3.10,136,143
43615,-1.00,-40.07,99,180
43636,-1.00,-39.58,100,179
43657,-4.00,-149.03,0,180
43678,-4.00,-148.32,0,180
43699,-3.00,-110.20,29,180
43720,-3.00,-108.96,31,180
43741,-3.00,-108.20,31,180
43762,-3.00,-107.61,32,180
43783,-3.00,-107.14,32,180
43804,-3.00,-106.75,33,180
43825,-3.00,-106.43,33,180
43846,-3.00,-106.17,33,180
43867,-3.00,-105.96,34,180
43888,-4.00,-142.52,0,180
43909,-4.00,-142.37,0,180
43930,-4.00,-141.98,0,180
43951,-1.00,-31.41,108,171
43972,-1.00,-31.14,108,171
43993,0.00,4.53,144,135
44014,1.00,41.27,180,98
44035,1.00,40.55,180,99
44056,1.00,39.61,179,100
44077,1.00,38.78,178,101
44098,1.00,38.09,178,101
44119,1.00,37.53,177,102
44140,1.00,37.07,177,102
44161,1.00,36.69,176,103
44182,1.00,36.38,176,103
